case:concept:name,concept:name,time:timestamp,timesincemidnight,month,weekday,hour,timesincelastevent,timesincecasestart,event_nr,open_cases,label,magnitude
be7e9c33-263b-41f0-b431-62ce75694ddd,reject order,2023-12-07 18:12:52,1092,12,3,18,0.05,0.05,2,111,regular,0.0
becd5308-bcb2-4df7-986e-159a10b7f90f,check availability,2023-12-07 18:11:30,1091,12,3,18,0.0,0.0,1,39,regular,0.0
becd5308-bcb2-4df7-986e-159a10b7f90f,reject order,2023-12-07 18:11:36,1091,12,3,18,0.1,0.1,2,45,regular,0.0
bfe8235e-eeaa-4f50-b566-47da851f2461,check availability,2023-12-07 18:11:25,1091,12,3,18,0.0,0.0,1,36,regular,0.0
bfe8235e-eeaa-4f50-b566-47da851f2461,reject order,2023-12-07 18:11:27,1091,12,3,18,0.03,0.03,2,36,regular,0.0
c052b97d-69ba-45b3-8291-722eb845ceb3,check availability,2024-03-11 10:52:39,652,3,0,10,0.0,0.0,1,150,deviant,1701.3
c052b97d-69ba-45b3-8291-722eb845ceb3,confirm order,2024-03-11 10:52:40,652,3,0,10,0.02,0.02,2,151,deviant,1701.3
c052b97d-69ba-45b3-8291-722eb845ceb3,send invoice,2024-03-11 10:52:49,652,3,0,10,0.15,0.17,3,157,deviant,1701.3
c054560f-8d4f-4210-8853-631252666779,check availability,2023-12-07 18:12:33,1092,12,3,18,0.0,0.0,1,97,regular,0.0
c054560f-8d4f-4210-8853-631252666779,confirm order,2023-12-07 18:12:36,1092,12,3,18,0.05,0.05,2,101,regular,0.0
c092f30b-4304-41ec-b378-eb1e7760e139,check availability,2023-12-07 18:13:05,1093,12,3,18,0.0,0.0,1,135,regular,0.0
c092f30b-4304-41ec-b378-eb1e7760e139,reject order,2023-12-07 18:13:06,1093,12,3,18,0.02,0.02,2,135,regular,0.0
c0db9768-14d7-4dd4-a067-ab996a37e7ba,check availability,2024-03-11 10:57:29,657,3,0,10,0.0,0.0,1,303,deviant,125.32
c0db9768-14d7-4dd4-a067-ab996a37e7ba,confirm order,2024-03-11 10:57:31,657,3,0,10,0.03,0.03,2,303,deviant,125.32
c0db9768-14d7-4dd4-a067-ab996a37e7ba,send invoice,2024-03-11 10:57:36,657,3,0,10,0.08,0.12,3,308,deviant,125.32
c0f12d46-d4e8-4da4-a612-6cd9afeabb5a,check availability,2024-03-11 10:58:51,658,3,0,10,0.0,0.0,1,353,deviant,1310.27
c0f12d46-d4e8-4da4-a612-6cd9afeabb5a,confirm order,2024-03-11 10:58:56,658,3,0,10,0.08,0.08,2,357,deviant,1310.27
c0f12d46-d4e8-4da4-a612-6cd9afeabb5a,send invoice,2024-03-11 10:58:58,658,3,0,10,0.03,0.12,3,359,deviant,1310.27
c12aec9f-9900-4468-be2f-d1baa4252365,check availability,2023-12-07 18:11:55,1091,12,3,18,0.0,0.0,1,61,regular,0.0
c12aec9f-9900-4468-be2f-d1baa4252365,reject order,2023-12-07 18:11:59,1091,12,3,18,0.07,0.07,2,64,regular,0.0
c1382b6f-d279-42fa-bb2a-09507bdfebbd,check availability,2024-03-11 10:50:58,650,3,0,10,0.0,0.0,1,95,deviant,1148.05
c1382b6f-d279-42fa-bb2a-09507bdfebbd,confirm order,2024-03-11 10:51:00,651,3,0,10,0.03,0.03,2,95,deviant,1148.05
c13b0e9d-8055-497b-9185-6ffab928e713,check availability,2023-12-07 18:12:48,1092,12,3,18,0.0,0.0,1,110,deviant,45.3
c13b0e9d-8055-497b-9185-6ffab928e713,confirm order,2023-12-07 18:12:50,1092,12,3,18,0.03,0.03,2,112,deviant,45.3
c13b0e9d-8055-497b-9185-6ffab928e713,send invoice,2023-12-07 18:13:01,1093,12,3,18,0.18,0.22,3,124,deviant,45.3
c1484b7d-3919-4128-a4fa-e9c6100dbe38,check availability,2024-03-11 10:49:38,649,3,0,10,0.0,0.0,1,57,deviant,713.05
c1484b7d-3919-4128-a4fa-e9c6100dbe38,confirm order,2024-03-11 10:49:44,649,3,0,10,0.1,0.1,2,57,deviant,713.05
c1c0f536-d70e-4dfa-bfa4-f3d55426f950,check availability,2024-03-11 10:54:07,654,3,0,10,0.0,0.0,1,199,regular,0.0
c1c0f536-d70e-4dfa-bfa4-f3d55426f950,confirm order,2024-03-11 10:54:11,654,3,0,10,0.07,0.07,2,200,regular,0.0
c1f3c0a8-9576-46e7-a3a6-27e5f96d492a,check availability,2023-12-07 18:12:46,1092,12,3,18,0.0,0.0,1,106,regular,0.0
c1f3c0a8-9576-46e7-a3a6-27e5f96d492a,confirm order,2023-12-07 18:12:50,1092,12,3,18,0.07,0.07,2,112,regular,0.0
c2076242-e746-4d0e-97b8-ec1987317f9b,check availability,2023-12-08 02:25:11,145,12,4,2,0.0,0.0,1,195,regular,0.0
c2076242-e746-4d0e-97b8-ec1987317f9b,reject order,2023-12-08 02:25:13,145,12,4,2,0.03,0.03,2,199,regular,0.0
c2195d7d-deae-4f36-9a38-b43fe937ec3b,check availability,2024-03-11 10:51:12,651,3,0,10,0.0,0.0,1,103,deviant,1455.03
c2195d7d-deae-4f36-9a38-b43fe937ec3b,confirm order,2024-03-11 10:51:15,651,3,0,10,0.05,0.05,2,104,deviant,1455.03
c243c278-117a-472e-8042-913c0fbea83d,check availability,2024-03-11 10:48:24,648,3,0,10,0.0,0.0,1,19,deviant,125.07
c243c278-117a-472e-8042-913c0fbea83d,confirm order,2024-03-11 10:48:30,648,3,0,10,0.1,0.1,2,22,deviant,125.07
c243c278-117a-472e-8042-913c0fbea83d,send invoice,2024-03-11 10:48:32,648,3,0,10,0.03,0.13,3,25,deviant,125.07
c2e16919-1ece-432b-87e4-2a64d8e923c5,check availability,2023-12-08 02:25:40,145,12,4,2,0.0,0.0,1,224,deviant,15.26
c2e16919-1ece-432b-87e4-2a64d8e923c5,confirm order,2023-12-08 02:25:44,145,12,4,2,0.07,0.07,2,229,deviant,15.26
c2e16919-1ece-432b-87e4-2a64d8e923c5,send invoice,2023-12-08 02:25:47,145,12,4,2,0.05,0.12,3,231,deviant,15.26
c308fdbf-1844-4995-b77f-aa1d37996029,check availability,2024-03-11 10:47:59,647,3,0,10,0.0,0.0,1,5,deviant,125.26
c308fdbf-1844-4995-b77f-aa1d37996029,confirm order,2024-03-11 10:48:00,648,3,0,10,0.02,0.02,2,6,deviant,125.26
c308fdbf-1844-4995-b77f-aa1d37996029,send invoice,2024-03-11 10:48:04,648,3,0,10,0.07,0.08,3,7,deviant,125.26
c3a51fcc-9225-48b1-bd3d-7ec5c4aea995,check availability,2024-03-11 10:49:43,649,3,0,10,0.0,0.0,1,58,regular,0.0
c3a51fcc-9225-48b1-bd3d-7ec5c4aea995,reject order,2024-03-11 10:49:48,649,3,0,10,0.08,0.08,2,60,regular,0.0
c3b1db11-821f-4036-b280-e795969f2f41,check availability,2024-03-11 10:57:57,657,3,0,10,0.0,0.0,1,320,deviant,1310.15
c3b1db11-821f-4036-b280-e795969f2f41,confirm order,2024-03-11 10:58:00,658,3,0,10,0.05,0.05,2,322,deviant,1310.15
c3b1db11-821f-4036-b280-e795969f2f41,send invoice,2024-03-11 10:58:06,658,3,0,10,0.1,0.15,3,326,deviant,1310.15
c3bd9e88-7893-48f3-bd07-301c8566201d,check availability,2024-03-11 10:57:04,657,3,0,10,0.0,0.0,1,289,regular,0.0
c3bd9e88-7893-48f3-bd07-301c8566201d,reject order,2024-03-11 10:57:08,657,3,0,10,0.07,0.07,2,289,regular,0.0
c3cda570-0240-49aa-a81d-2a2f9dbdf7bb,check availability,2024-03-11 10:58:39,658,3,0,10,0.0,0.0,1,346,regular,0.0
c3cda570-0240-49aa-a81d-2a2f9dbdf7bb,reject order,2024-03-11 10:58:41,658,3,0,10,0.03,0.03,2,345,regular,0.0
c3f78fcf-3fdc-481d-b25c-12d469633159,check availability,2024-03-11 10:55:52,655,3,0,10,0.0,0.0,1,249,regular,0.0
c3f78fcf-3fdc-481d-b25c-12d469633159,confirm order,2024-03-11 10:55:55,655,3,0,10,0.05,0.05,2,251,regular,0.0
c3f78fcf-3fdc-481d-b25c-12d469633159,send invoice,2024-03-11 10:55:56,655,3,0,10,0.02,0.07,3,252,regular,0.0
c45f3af1-b6b1-4c2a-b151-1899999da40c,check availability,2024-03-11 10:50:46,650,3,0,10,0.0,0.0,1,86,deviant,1148.23
c45f3af1-b6b1-4c2a-b151-1899999da40c,confirm order,2024-03-11 10:50:47,650,3,0,10,0.02,0.02,2,87,deviant,1148.23
c45f3af1-b6b1-4c2a-b151-1899999da40c,send invoice,2024-03-11 10:50:56,650,3,0,10,0.15,0.17,3,93,deviant,1148.23
c469c30c-4f80-403f-b0e8-f3ce382dba09,check availability,2023-12-08 02:25:24,145,12,4,2,0.0,0.0,1,210,regular,0.0
c469c30c-4f80-403f-b0e8-f3ce382dba09,confirm order,2023-12-08 02:25:27,145,12,4,2,0.05,0.05,2,211,regular,0.0
c469c30c-4f80-403f-b0e8-f3ce382dba09,send invoice,2023-12-08 02:25:30,145,12,4,2,0.05,0.1,3,217,regular,0.0
c470d9ce-d06d-42a2-8b6e-a451f85a4c5e,check availability,2024-03-11 10:57:38,657,3,0,10,0.0,0.0,1,308,regular,0.0
c470d9ce-d06d-42a2-8b6e-a451f85a4c5e,reject order,2024-03-11 10:57:43,657,3,0,10,0.08,0.08,2,309,regular,0.0
c474138b-3556-4a86-9482-bf2de41798a9,check availability,2024-03-11 10:53:23,653,3,0,10,0.0,0.0,1,173,deviant,1701.28
c474138b-3556-4a86-9482-bf2de41798a9,confirm order,2024-03-11 10:53:26,653,3,0,10,0.05,0.05,2,176,deviant,1701.28
c474138b-3556-4a86-9482-bf2de41798a9,send invoice,2024-03-11 10:53:32,653,3,0,10,0.1,0.15,3,181,deviant,1701.28
c4b3e507-8452-41dc-a28d-595cdf71d2dc,check availability,2024-03-11 10:52:32,652,3,0,10,0.0,0.0,1,145,deviant,1701.06
c4b3e507-8452-41dc-a28d-595cdf71d2dc,confirm order,2024-03-11 10:52:36,652,3,0,10,0.07,0.07,2,147,deviant,1701.06
c4b3e507-8452-41dc-a28d-595cdf71d2dc,send invoice,2024-03-11 10:52:39,652,3,0,10,0.05,0.12,3,150,deviant,1701.06
c4ce8bf2-f46f-46b3-a983-ce969d189fbf,check availability,2023-12-07 18:10:55,1090,12,3,18,0.0,0.0,1,12,regular,0.0
c4ce8bf2-f46f-46b3-a983-ce969d189fbf,reject order,2023-12-07 18:10:59,1090,12,3,18,0.07,0.07,2,15,regular,0.0
c525f094-d4ad-4abc-892c-8340d0bdaec3,check availability,2024-03-11 10:57:58,657,3,0,10,0.0,0.0,1,321,deviant,1310.01
c525f094-d4ad-4abc-892c-8340d0bdaec3,confirm order,2024-03-11 10:58:02,658,3,0,10,0.07,0.07,2,323,deviant,1310.01
c52be47b-7e2b-464a-a45e-8c9582d73171,check availability,2023-12-08 02:51:06,171,12,4,2,0.0,0.0,1,282,deviant,125.2
c52be47b-7e2b-464a-a45e-8c9582d73171,confirm order,2023-12-08 02:51:10,171,12,4,2,0.07,0.07,2,284,deviant,125.2
c52be47b-7e2b-464a-a45e-8c9582d73171,send invoice,2023-12-08 02:51:17,171,12,4,2,0.12,0.18,3,292,deviant,125.2
c537d336-f3af-47fc-8dd2-ddc1b5f1afd4,check availability,2023-12-08 02:52:16,172,12,4,2,0.0,0.0,1,350,regular,0.0
c537d336-f3af-47fc-8dd2-ddc1b5f1afd4,reject order,2023-12-08 02:52:18,172,12,4,2,0.03,0.03,2,349,regular,0.0
c54df39d-dbce-4028-b1fe-73c5d5b92637,check availability,2024-03-11 10:57:46,657,3,0,10,0.0,0.0,1,312,regular,0.0
c54df39d-dbce-4028-b1fe-73c5d5b92637,reject order,2024-03-11 10:57:51,657,3,0,10,0.08,0.08,2,316,regular,0.0
c5aa0d7e-1880-4fad-a40f-d35535a97ba2,check availability,2024-03-11 10:56:28,656,3,0,10,0.0,0.0,1,271,regular,0.0
c5aa0d7e-1880-4fad-a40f-d35535a97ba2,confirm order,2024-03-11 10:56:29,656,3,0,10,0.02,0.02,2,270,regular,0.0
c5aa0d7e-1880-4fad-a40f-d35535a97ba2,send invoice,2024-03-11 10:56:37,656,3,0,10,0.13,0.15,3,275,regular,0.0
c5b151e1-2b36-4084-971e-909d1dde0969,check availability,2023-12-07 18:12:58,1092,12,3,18,0.0,0.0,1,117,deviant,45.33
c5b151e1-2b36-4084-971e-909d1dde0969,confirm order,2023-12-07 18:13:02,1093,12,3,18,0.07,0.07,2,126,deviant,45.33
c5b151e1-2b36-4084-971e-909d1dde0969,send invoice,2023-12-07 18:13:12,1093,12,3,18,0.17,0.23,3,131,deviant,45.33
c600a074-6e79-4b2e-84e5-049c23353761,check availability,2024-03-11 10:58:37,658,3,0,10,0.0,0.0,1,345,regular,0.0
c600a074-6e79-4b2e-84e5-049c23353761,reject order,2024-03-11 10:58:41,658,3,0,10,0.07,0.07,2,345,regular,0.0
c6695717-7db6-4a57-aa52-a8635cbd4048,check availability,2024-03-11 10:54:14,654,3,0,10,0.0,0.0,1,201,regular,0.0
c6695717-7db6-4a57-aa52-a8635cbd4048,confirm order,2024-03-11 10:54:18,654,3,0,10,0.07,0.07,2,203,regular,0.0
c6695717-7db6-4a57-aa52-a8635cbd4048,send invoice,2024-03-11 10:54:29,654,3,0,10,0.18,0.25,3,206,regular,0.0
c66d6628-d02e-42ab-a341-4458aecdca32,check availability,2023-12-07 18:13:00,1093,12,3,18,0.0,0.0,1,123,deviant,45.15
c66d6628-d02e-42ab-a341-4458aecdca32,confirm order,2023-12-07 18:13:02,1093,12,3,18,0.03,0.03,2,126,deviant,45.15
c66d6628-d02e-42ab-a341-4458aecdca32,send invoice,2023-12-07 18:13:10,1093,12,3,18,0.13,0.17,3,131,deviant,45.15
c69ac033-9056-4620-9531-66fc1a4077ad,check availability,2024-03-11 10:51:32,651,3,0,10,0.0,0.0,1,114,regular,0.0
c69ac033-9056-4620-9531-66fc1a4077ad,reject order,2024-03-11 10:51:36,651,3,0,10,0.07,0.07,2,115,regular,0.0
c7add34c-27fa-4cbf-a77f-98346c2af64e,check availability,2023-12-08 02:51:50,171,12,4,2,0.0,0.0,1,318,deviant,1148.12
c7add34c-27fa-4cbf-a77f-98346c2af64e,confirm order,2023-12-08 02:51:53,171,12,4,2,0.05,0.05,2,321,deviant,1148.12
c7add34c-27fa-4cbf-a77f-98346c2af64e,send invoice,2023-12-08 02:51:56,171,12,4,2,0.05,0.1,3,323,deviant,1148.12
c7e5fd64-7cd1-4736-9fd1-7f05053338fb,check availability,2024-03-11 10:50:03,650,3,0,10,0.0,0.0,1,67,deviant,713.14
c7e5fd64-7cd1-4736-9fd1-7f05053338fb,confirm order,2024-03-11 10:50:05,650,3,0,10,0.03,0.03,2,67,deviant,713.14
c819b563-d14f-4055-af71-67daeb5f2f13,check availability,2023-12-08 02:25:24,145,12,4,2,0.0,0.0,1,210,regular,0.0
c819b563-d14f-4055-af71-67daeb5f2f13,confirm order,2023-12-08 02:25:30,145,12,4,2,0.1,0.1,2,217,regular,0.0
c819b563-d14f-4055-af71-67daeb5f2f13,send invoice,2023-12-08 02:25:34,145,12,4,2,0.07,0.17,3,217,regular,0.0
c82f3008-bb33-4154-bfbe-492c465364fb,check availability,2024-03-11 10:53:15,653,3,0,10,0.0,0.0,1,170,regular,0.0
c82f3008-bb33-4154-bfbe-492c465364fb,reject order,2024-03-11 10:53:19,653,3,0,10,0.07,0.07,2,171,regular,0.0
c9009eeb-954d-4ed2-bcff-6a54006c7227,check availability,2023-12-08 02:51:32,171,12,4,2,0.0,0.0,1,304,deviant,713.31
c9009eeb-954d-4ed2-bcff-6a54006c7227,confirm order,2023-12-08 02:51:33,171,12,4,2,0.02,0.02,2,305,deviant,713.31
c9009eeb-954d-4ed2-bcff-6a54006c7227,send invoice,2023-12-08 02:51:38,171,12,4,2,0.08,0.1,3,308,deviant,713.31
c9037e41-725d-481b-bb77-881230829d34,check availability,2024-03-11 10:51:30,651,3,0,10,0.0,0.0,1,112,regular,0.0
c9037e41-725d-481b-bb77-881230829d34,reject order,2024-03-11 10:51:32,651,3,0,10,0.03,0.03,2,114,regular,0.0
c93556cf-39ef-4294-97bd-26864b6b12a6,check availability,2024-03-11 10:52:29,652,3,0,10,0.0,0.0,1,142,deviant,1701.08
c93556cf-39ef-4294-97bd-26864b6b12a6,confirm order,2024-03-11 10:52:30,652,3,0,10,0.02,0.02,2,143,deviant,1701.08
c937e1ca-4d2c-4a2b-9b56-4793dae0b5e1,check availability,2023-12-07 18:13:04,1093,12,3,18,0.0,0.0,1,131,regular,0.0
c937e1ca-4d2c-4a2b-9b56-4793dae0b5e1,reject order,2023-12-07 18:13:05,1093,12,3,18,0.02,0.02,2,135,regular,0.0
c96ca7a3-0b14-4d13-be3f-dfa991992767,check availability,2024-03-11 10:53:26,653,3,0,10,0.0,0.0,1,176,regular,0.0
c96ca7a3-0b14-4d13-be3f-dfa991992767,confirm order,2024-03-11 10:53:31,653,3,0,10,0.08,0.08,2,179,regular,0.0
c96ca7a3-0b14-4d13-be3f-dfa991992767,send invoice,2024-03-11 10:53:36,653,3,0,10,0.08,0.17,3,183,regular,0.0
c9a7f8ff-7d94-48e1-9c29-c909aadbd7ad,check availability,2024-03-11 10:55:08,655,3,0,10,0.0,0.0,1,229,regular,0.0
c9a7f8ff-7d94-48e1-9c29-c909aadbd7ad,confirm order,2024-03-11 10:55:09,655,3,0,10,0.02,0.02,2,229,regular,0.0
c9ac03f7-98c7-415b-97d4-25aeb4c560b5,check availability,2024-03-11 10:55:43,655,3,0,10,0.0,0.0,1,244,regular,0.0
c9ac03f7-98c7-415b-97d4-25aeb4c560b5,confirm order,2024-03-11 10:55:45,655,3,0,10,0.03,0.03,2,246,regular,0.0
c9bc4e4e-ce6e-4790-9b01-4744e1efdec2,check availability,2023-12-08 02:26:05,146,12,4,2,0.0,0.0,1,250,deviant,15.03
c9bc4e4e-ce6e-4790-9b01-4744e1efdec2,confirm order,2023-12-08 02:26:08,146,12,4,2,0.05,0.05,2,251,deviant,15.03
ca55ae33-1823-460f-854c-2aa6262b9572,check availability,2024-03-11 10:58:58,658,3,0,10,0.0,0.0,1,359,deviant,1310.07
ca55ae33-1823-460f-854c-2aa6262b9572,confirm order,2024-03-11 10:59:00,659,3,0,10,0.03,0.03,2,361,deviant,1310.07
ca84ec86-2f80-4eac-840e-ba717f22ba11,check availability,2023-12-08 02:52:09,172,12,4,2,0.0,0.0,1,336,deviant,1455.25
ca84ec86-2f80-4eac-840e-ba717f22ba11,confirm order,2023-12-08 02:52:13,172,12,4,2,0.07,0.07,2,343,deviant,1455.25
ca84ec86-2f80-4eac-840e-ba717f22ba11,send invoice,2023-12-08 02:52:20,172,12,4,2,0.12,0.18,3,347,deviant,1455.25
cb25132c-58f6-44c1-946c-a74fde84dd98,check availability,2024-03-11 10:49:13,649,3,0,10,0.0,0.0,1,43,regular,0.0
cb25132c-58f6-44c1-946c-a74fde84dd98,reject order,2024-03-11 10:49:16,649,3,0,10,0.05,0.05,2,42,regular,0.0
cc1c87d6-f4a8-48d6-9887-489d3c7a0e06,check availability,2023-12-08 02:26:25,146,12,4,2,0.0,0.0,1,278,regular,0.0
cc1c87d6-f4a8-48d6-9887-489d3c7a0e06,reject order,2023-12-08 02:26:29,146,12,4,2,0.07,0.07,2,282,regular,0.0
cc875921-0101-423f-b251-6f2d7d3fb21a,check availability,2023-12-08 02:24:21,144,12,4,2,0.0,0.0,1,152,regular,0.0
cc875921-0101-423f-b251-6f2d7d3fb21a,confirm order,2023-12-08 02:24:22,144,12,4,2,0.02,0.02,2,151,regular,0.0
cc875921-0101-423f-b251-6f2d7d3fb21a,send invoice,2023-12-08 02:24:24,144,12,4,2,0.03,0.05,3,155,regular,0.0
cc9ebc76-79eb-471f-b677-19c889917002,check availability,2024-03-11 10:50:18,650,3,0,10,0.0,0.0,1,73,deviant,1148.03
cc9ebc76-79eb-471f-b677-19c889917002,confirm order,2024-03-11 10:50:21,650,3,0,10,0.05,0.05,2,75,deviant,1148.03
ccc1683f-b0fe-4038-99b8-8ffca9591785,check availability,2023-12-08 02:24:34,144,12,4,2,0.0,0.0,1,161,regular,0.0
ccc1683f-b0fe-4038-99b8-8ffca9591785,reject order,2023-12-08 02:24:37,144,12,4,2,0.05,0.05,2,161,regular,0.0
cd29298f-5b85-4aac-afe4-0e7bc7f6e3ac,check availability,2023-12-07 18:12:26,1092,12,3,18,0.0,0.0,1,91,regular,0.0
cd29298f-5b85-4aac-afe4-0e7bc7f6e3ac,confirm order,2023-12-07 18:12:28,1092,12,3,18,0.03,0.03,2,93,regular,0.0
cd29298f-5b85-4aac-afe4-0e7bc7f6e3ac,send invoice,2023-12-07 18:12:31,1092,12,3,18,0.05,0.08,3,97,regular,0.0
cd70f127-f233-437c-bd37-6b2df232f357,check availability,2024-03-11 10:49:59,649,3,0,10,0.0,0.0,1,63,regular,0.0
cd70f127-f233-437c-bd37-6b2df232f357,reject order,2024-03-11 10:50:05,650,3,0,10,0.1,0.1,2,67,regular,0.0
cd8610d7-36a7-41cf-9ad8-e3653a88a4e3,check availability,2024-03-11 10:52:13,652,3,0,10,0.0,0.0,1,134,regular,0.0
cd8610d7-36a7-41cf-9ad8-e3653a88a4e3,reject order,2024-03-11 10:52:14,652,3,0,10,0.02,0.02,2,134,regular,0.0
cdd2b875-61c5-4112-906f-293ca9d826c5,check availability,2024-03-11 10:54:53,654,3,0,10,0.0,0.0,1,219,regular,0.0
cdd2b875-61c5-4112-906f-293ca9d826c5,confirm order,2024-03-11 10:54:54,654,3,0,10,0.02,0.02,2,220,regular,0.0
cdd2b875-61c5-4112-906f-293ca9d826c5,send invoice,2024-03-11 10:55:03,655,3,0,10,0.15,0.17,3,227,regular,0.0
cde330f1-4364-485e-8fd4-31c3bcc1be21,check availability,2024-03-11 10:54:15,654,3,0,10,0.0,0.0,1,202,regular,0.0
cde330f1-4364-485e-8fd4-31c3bcc1be21,confirm order,2024-03-11 10:54:20,654,3,0,10,0.08,0.08,2,204,regular,0.0
cde330f1-4364-485e-8fd4-31c3bcc1be21,send invoice,2024-03-11 10:54:27,654,3,0,10,0.12,0.2,3,207,regular,0.0
cdfd47bd-2ebe-4c96-9a58-8768f074a2b6,check availability,2023-12-07 18:10:53,1090,12,3,18,0.0,0.0,1,9,regular,0.0
cdfd47bd-2ebe-4c96-9a58-8768f074a2b6,confirm order,2023-12-07 18:10:55,1090,12,3,18,0.03,0.03,2,12,regular,0.0
cdfd47bd-2ebe-4c96-9a58-8768f074a2b6,send invoice,2023-12-07 18:11:01,1091,12,3,18,0.1,0.13,3,16,regular,0.0
ce56aacc-32d8-45bc-9562-1496d7b43761,check availability,2024-03-11 10:50:57,650,3,0,10,0.0,0.0,1,94,deviant,1148.18
ce56aacc-32d8-45bc-9562-1496d7b43761,confirm order,2024-03-11 10:51:00,651,3,0,10,0.05,0.05,2,95,deviant,1148.18
ce56aacc-32d8-45bc-9562-1496d7b43761,send invoice,2024-03-11 10:51:05,651,3,0,10,0.08,0.13,3,97,deviant,1148.18
cf482a6b-dac6-4ca6-a519-50d722aa1352,check availability,2024-03-11 10:52:47,652,3,0,10,0.0,0.0,1,156,regular,0.0
cf482a6b-dac6-4ca6-a519-50d722aa1352,reject order,2024-03-11 10:52:50,652,3,0,10,0.05,0.05,2,156,regular,0.0
cf4c2208-6527-4d95-bdcc-09c8f63ac3b5,check availability,2023-12-08 02:26:23,146,12,4,2,0.0,0.0,1,270,regular,0.0
cf4c2208-6527-4d95-bdcc-09c8f63ac3b5,reject order,2023-12-08 02:26:25,146,12,4,2,0.03,0.03,2,278,regular,0.0
cfbdffbf-48dc-444f-a7f6-7f8c271b822a,check availability,2024-03-11 10:53:11,653,3,0,10,0.0,0.0,1,168,deviant,1701.25
cfbdffbf-48dc-444f-a7f6-7f8c271b822a,confirm order,2024-03-11 10:53:13,653,3,0,10,0.03,0.03,2,170,deviant,1701.25
cfbdffbf-48dc-444f-a7f6-7f8c271b822a,send invoice,2024-03-11 10:53:23,653,3,0,10,0.17,0.2,3,173,deviant,1701.25
d0517e17-e708-48f0-af32-8f9d63f16ecc,check availability,2023-12-08 02:51:10,171,12,4,2,0.0,0.0,1,284,deviant,125.25
d0517e17-e708-48f0-af32-8f9d63f16ecc,confirm order,2023-12-08 02:51:16,171,12,4,2,0.1,0.1,2,292,deviant,125.25
d0517e17-e708-48f0-af32-8f9d63f16ecc,send invoice,2023-12-08 02:51:27,171,12,4,2,0.18,0.28,3,298,deviant,125.25
d141e892-557a-4516-a4cd-667a04a6d582,check availability,2024-03-11 10:57:13,657,3,0,10,0.0,0.0,1,293,deviant,125.24
d141e892-557a-4516-a4cd-667a04a6d582,confirm order,2024-03-11 10:57:18,657,3,0,10,0.08,0.08,2,295,deviant,125.24
d141e892-557a-4516-a4cd-667a04a6d582,send invoice,2024-03-11 10:57:28,657,3,0,10,0.17,0.25,3,301,deviant,125.24
d143ae74-817e-4bcc-8aec-b169ba56562c,check availability,2024-03-11 10:58:51,658,3,0,10,0.0,0.0,1,353,deviant,1310.26
d143ae74-817e-4bcc-8aec-b169ba56562c,confirm order,2024-03-11 10:58:55,658,3,0,10,0.07,0.07,2,356,deviant,1310.26
d143ae74-817e-4bcc-8aec-b169ba56562c,send invoice,2024-03-11 10:59:06,659,3,0,10,0.18,0.25,3,360,deviant,1310.26
d169c869-70c3-41b0-9b07-2f3c1bad6b4a,check availability,2024-03-11 10:53:31,653,3,0,10,0.0,0.0,1,179,regular,0.0
d169c869-70c3-41b0-9b07-2f3c1bad6b4a,confirm order,2024-03-11 10:53:35,653,3,0,10,0.07,0.07,2,182,regular,0.0
d169c869-70c3-41b0-9b07-2f3c1bad6b4a,send invoice,2024-03-11 10:53:41,653,3,0,10,0.1,0.17,3,185,regular,0.0
d1af942a-e8e0-4cce-999b-61fee9095ab8,check availability,2024-03-11 10:56:13,656,3,0,10,0.0,0.0,1,262,regular,0.0
d1af942a-e8e0-4cce-999b-61fee9095ab8,confirm order,2024-03-11 10:56:16,656,3,0,10,0.05,0.05,2,264,regular,0.0
d1af942a-e8e0-4cce-999b-61fee9095ab8,send invoice,2024-03-11 10:56:21,656,3,0,10,0.08,0.13,3,265,regular,0.0
d1ce7546-91fc-4246-ab56-ac2e4605115c,check availability,2024-03-11 10:53:01,653,3,0,10,0.0,0.0,1,162,deviant,1701.18
d1ce7546-91fc-4246-ab56-ac2e4605115c,confirm order,2024-03-11 10:53:07,653,3,0,10,0.1,0.1,2,164,deviant,1701.18
d1ce7546-91fc-4246-ab56-ac2e4605115c,send invoice,2024-03-11 10:53:15,653,3,0,10,0.13,0.23,3,170,deviant,1701.18
d20fdaba-6522-4023-9889-c1caf28ba91b,check availability,2024-03-11 10:57:57,657,3,0,10,0.0,0.0,1,320,deviant,1310.19
d20fdaba-6522-4023-9889-c1caf28ba91b,confirm order,2024-03-11 10:57:59,657,3,0,10,0.03,0.03,2,321,deviant,1310.19
d20fdaba-6522-4023-9889-c1caf28ba91b,send invoice,2024-03-11 10:58:04,658,3,0,10,0.08,0.12,3,324,deviant,1310.19
d22939be-f4ad-4fdf-87a3-1b55391c94b8,check availability,2024-03-11 10:50:50,650,3,0,10,0.0,0.0,1,90,deviant,1148.32
d22939be-f4ad-4fdf-87a3-1b55391c94b8,confirm order,2024-03-11 10:50:55,650,3,0,10,0.08,0.08,2,93,deviant,1148.32
d22939be-f4ad-4fdf-87a3-1b55391c94b8,send invoice,2024-03-11 10:51:01,651,3,0,10,0.1,0.18,3,96,deviant,1148.32
d317dc27-275f-4ffa-8b4c-844493c376b5,check availability,2024-03-11 10:57:49,657,3,0,10,0.0,0.0,1,313,deviant,125.17
